scenario_id	name	minimal_pair_group	scenario_version	claim	object	truth	belief	evidence_source	reliable	defeater	gettier	guessing	paraphrase_id	example_id	scenario_text	split_group	split
s00173	Harper	mp0ac2f7ea1e219284	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	True	False	False	1	s00173-p1	For Harper, the proposition under consideration was that the lake path is open. Events matched the claim. Harper recalled an earlier check of the state of the lake path, which appeared to support the proposition; the memory was normally dependable. Harper accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp0ac2f7ea1e219284	coding
s00173	Harper	mp0ac2f7ea1e219284	epistemic-v3	the lake path is open	the state of the lake path	True	True	memory	True	True	False	False	2	s00173-p2	The issue was whether the lake path is open. Harper recalled an earlier check of the state of the lake path, which appeared to support the proposition, and the memory was normally dependable. Harper's resulting position was described as follows: Harper accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp0ac2f7ea1e219284	coding
s00174	Frankie	mp2d4f02ae6f93cdb7	epistemic-v3	the package is in the mailroom	the package location	False	False	perception	False	False	False	False	0	s00174-p0	Frankie considered whether the package is in the mailroom. Frankie made a direct observation concerning the package location, which appeared to support the proposition. the source had a strong record of error. Frankie rejected the claim. Events did not match the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp2d4f02ae6f93cdb7	coding
s00174	Frankie	mp2d4f02ae6f93cdb7	epistemic-v3	the package is in the mailroom	the package location	False	False	perception	False	False	False	False	1	s00174-p1	For Frankie, the proposition under consideration was that the package is in the mailroom. Events did not match the claim. Frankie made a direct observation concerning the package location, which appeared to support the proposition; the source had a strong record of error. Frankie rejected the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp2d4f02ae6f93cdb7	coding
s00174	Frankie	mp2d4f02ae6f93cdb7	epistemic-v3	the package is in the mailroom	the package location	False	False	perception	False	False	False	False	2	s00174-p2	The issue was whether the package is in the mailroom. Frankie made a direct observation concerning the package location, which appeared to support the proposition, and the source had a strong record of error. Frankie's resulting position was described as follows: Frankie rejected the claim. Events did not match the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp2d4f02ae6f93cdb7	coding
s00175	Frankie	mp2d4f02ae6f93cdb7	epistemic-v3	the package is in the mailroom	the package location	False	False	perception	False	True	False	False	0	s00175-p0	Frankie considered whether the package is in the mailroom. Frankie made a direct observation concerning the package location, which appeared to support the proposition. the source had a strong record of error. Frankie rejected the claim. Events did not match the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp2d4f02ae6f93cdb7	coding
s00175	Frankie	mp2d4f02ae6f93cdb7	epistemic-v3	the package is in the mailroom	the package location	False	False	perception	False	True	False	False	1	s00175-p1	For Frankie, the proposition under consideration was that the package is in the mailroom. Events did not match the claim. Frankie made a direct observation concerning the package location, which appeared to support the proposition; the source had a strong record of error. Frankie rejected the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp2d4f02ae6f93cdb7	coding
s00175	Frankie	mp2d4f02ae6f93cdb7	epistemic-v3	the package is in the mailroom	the package location	False	False	perception	False	True	False	False	2	s00175-p2	The issue was whether the package is in the mailroom. Frankie made a direct observation concerning the package location, which appeared to support the proposition, and the source had a strong record of error. Frankie's resulting position was described as follows: Frankie rejected the claim. Events did not match the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp2d4f02ae6f93cdb7	coding
s00176	Harper	mpe44f73309c4df37a	epistemic-v3	the package is in the mailroom	the package location	False	False	memory	True	False	False	True	0	s00176-p0	Harper considered whether the package is in the mailroom. Harper recalled an earlier check of the package location, which appeared to support the proposition. the memory was normally dependable. Harper rejected the claim. Events did not match the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mpe44f73309c4df37a	tune
s00176	Harper	mpe44f73309c4df37a	epistemic-v3	the package is in the mailroom	the package location	False	False	memory	True	False	False	True	1	s00176-p1	For Harper, the proposition under consideration was that the package is in the mailroom. Events did not match the claim. Harper recalled an earlier check of the package location, which appeared to support the proposition; the memory was normally dependable. Harper rejected the claim. The position was selected arbitrarily without using the source. Contrary information was absent.	family|mpe44f73309c4df37a	tune
s00176	Harper	mpe44f73309c4df37a	epistemic-v3	the package is in the mailroom	the package location	False	False	memory	True	False	False	True	2	s00176-p2	The issue was whether the package is in the mailroom. Harper recalled an earlier check of the package location, which appeared to support the proposition, and the memory was normally dependable. Harper's resulting position was described as follows: Harper rejected the claim. Events did not match the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mpe44f73309c4df37a	tune
s00177	Harper	mpe44f73309c4df37a	epistemic-v3	the package is in the mailroom	the package location	False	False	memory	True	True	False	True	0	s00177-p0	Harper considered whether the package is in the mailroom. Harper recalled an earlier check of the package location, which appeared to support the proposition. the memory was normally dependable. Harper rejected the claim. Events did not match the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mpe44f73309c4df37a	tune
