example_id	scenario_id	paraphrase_id	split	predicate	label	stable	confidence	forward_label	reversed_label	forward_margin	reversed_margin
s00601-p1	s00601	1	coding	lucky_guessed	False	True	0.9999999994509513	False	False	23.570884704589844	21.322834014892578
s00601-p2	s00601	2	coding	knows	False	True	0.9999997637090224	False	False	16.52471923828125	15.258201599121094
s00601-p2	s00601	2	coding	believes	True	True	0.8203879541143286	True	True	1.5189781188964844	8.621383666992188
s00601-p2	s00601	2	coding	true	False	True	0.9999999998708888	False	False	25.05594253540039	22.770347595214844
s00601-p2	s00601	2	coding	justified	False	True	0.9999999706378467	False	False	17.34355926513672	18.448352813720703
s00601-p2	s00601	2	coding	lucky_guessed	False	True	0.9999999992416485	False	False	22.531692504882812	20.999874114990234
s00602-p0	s00602	0	tune	knows	False	True	0.9999999999967111	False	False	28.598854064941406	26.440452575683594
s00602-p0	s00602	0	tune	believes	False	True	0.9999999999867747	False	False	27.92292022705078	25.04888916015625
s00602-p0	s00602	0	tune	true	False	True	0.999999999190846	False	False	22.495716094970703	20.93503189086914
s00602-p0	s00602	0	tune	justified	False	True	0.9999999999806645	False	False	27.379234313964844	24.66907501220703
s00602-p0	s00602	0	tune	lucky_guessed		False	0.6530102342606421	False	False	0.6322975158691406	2.916624069213867
s00602-p1	s00602	1	tune	knows	False	True	0.9999999999320797	False	False	26.691463470458984	23.41268539428711
s00602-p1	s00602	1	tune	believes	False	True	0.9999999998168185	False	False	25.631107330322266	22.420543670654297
s00602-p1	s00602	1	tune	true	False	True	0.9999999908945515	False	False	19.375221252441406	18.514392852783203
s00602-p1	s00602	1	tune	justified	False	True	0.9999999848385953	False	False	21.27436065673828	18.004512786865234
s00602-p1	s00602	1	tune	lucky_guessed		False	0.6879797630775754	True	False	1.2576332092285156	0.7906913757324219
s00602-p2	s00602	2	tune	knows	False	True	0.9999999999924348	False	False	29.005413055419922	25.607471466064453
s00602-p2	s00602	2	tune	believes	False	True	0.9999999999948308	False	False	28.27952766418457	25.98830223083496
s00602-p2	s00602	2	tune	true	False	True	0.999999995032049	False	False	22.125720977783203	19.120258331298828
s00602-p2	s00602	2	tune	justified	False	True	0.9999999999291619	False	False	26.666074752807617	23.370624542236328
s00602-p2	s00602	2	tune	lucky_guessed	True	True	0.9963710872899002	True	True	5.725847244262695	5.61518669128418
s00603-p0	s00603	0	tune	knows	False	True	0.9999999999974956	False	False	29.49443817138672	26.712955474853516
s00603-p0	s00603	0	tune	believes	False	True	0.999999999989698	False	False	27.92913055419922	25.298683166503906
s00603-p0	s00603	0	tune	true	False	True	0.9999999999472711	False	False	24.831035614013672	23.665857315063477
s00603-p0	s00603	0	tune	justified	False	True	0.9999999999763086	False	False	27.38954734802246	24.46590805053711
s00603-p0	s00603	0	tune	lucky_guessed	True	True	0.8977117567207085	True	True	3.4751205444335938	2.1720542907714844
s00603-p1	s00603	1	tune	knows	False	True	0.9999999999000798	False	False	25.972675323486328	23.026649475097656
s00603-p1	s00603	1	tune	believes	False	True	0.9999999998086715	False	False	24.901020050048828	22.377029418945312
s00603-p1	s00603	1	tune	true	False	True	0.9999999946170616	False	False	19.441162109375	19.04003143310547
s00603-p1	s00603	1	tune	justified	False	True	0.9999999988884473	False	False	24.347579956054688	20.617507934570312
s00603-p1	s00603	1	tune	lucky_guessed	True	True	0.9023941056516108	True	True	3.6732234954833984	2.2241134643554688
s00603-p2	s00603	2	tune	knows	False	True	0.9999999999915691	False	False	28.821212768554688	25.49911117553711
s00603-p2	s00603	2	tune	believes	False	True	0.9999999999936448	False	False	28.073169708251953	25.781742095947266
s00603-p2	s00603	2	tune	true	False	True	0.9999999975548393	False	False	22.509220123291016	19.82915496826172
s00603-p2	s00603	2	tune	justified	False	True	0.9999999999687346	False	False	26.912025451660156	24.188508987426758
s00603-p2	s00603	2	tune	lucky_guessed	True	True	0.957373022860552	True	True	3.111705780029297	4.064342498779297
s00604-p0	s00604	0	evaluation	knows	False	True	0.9999999343227505	False	False	22.03476333618164	16.53851318359375
s00604-p0	s00604	0	evaluation	believes	False	True	0.9999998255977226	False	False	19.331920623779297	15.561901092529297
s00604-p0	s00604	0	evaluation	true	False	True	0.9998920105953815	False	False	12.29262924194336	9.133369445800781
s00604-p0	s00604	0	evaluation	justified	False	True	0.9999999939014019	False	False	23.095592498779297	18.915206909179688
s00604-p0	s00604	0	evaluation	lucky_guessed		False	0.5329569074033892	True	True	0.13201904296875	0.4816551208496094
s00604-p1	s00604	1	evaluation	knows	False	True	0.9999999792059439	False	False	21.957550048828125	17.6885986328125
s00604-p1	s00604	1	evaluation	believes	False	True	0.9999999993380265	False	False	24.768688201904297	21.13579559326172
s00604-p1	s00604	1	evaluation	true	False	True	0.9993921265839971	False	False	10.391170501708984	7.404935836791992
s00604-p1	s00604	1	evaluation	justified	False	True	0.9999997170489064	False	False	19.72433853149414	15.077991485595703
s00604-p1	s00604	1	evaluation	lucky_guessed		False	0.5351401832801792	False	False	0.1407928466796875	2.398069381713867
s00604-p2	s00604	2	evaluation	knows	False	True	0.9999999992116888	False	False	23.909244537353516	20.96112823486328
s00604-p2	s00604	2	evaluation	believes	False	True	0.9999999993388896	False	False	21.679168701171875	21.137100219726562
s00604-p2	s00604	2	evaluation	true	False	True	0.9999879954817558	False	False	14.465206146240234	11.330215454101562
s00604-p2	s00604	2	evaluation	justified	False	True	0.9999999948462337	False	False	21.447662353515625	19.083538055419922
s00604-p2	s00604	2	evaluation	lucky_guessed	True	True	0.9997291314163852	True	True	8.213605880737305	9.652467727661133
s00605-p0	s00605	0	evaluation	knows	False	True	0.9999999960901542	False	False	23.509212493896484	19.35976791381836
s00605-p0	s00605	0	evaluation	believes	False	True	0.99999996691816	False	False	19.866031646728516	17.224281311035156
s00605-p0	s00605	0	evaluation	true	False	True	0.9999978626192219	False	False	14.496601104736328	13.055927276611328
s00605-p0	s00605	0	evaluation	justified	False	True	0.9999999892500204	False	False	22.164169311523438	18.34836196899414
s00605-p0	s00605	0	evaluation	lucky_guessed	True	True	0.9915220470100687	True	True	5.0358123779296875	4.761772155761719
s00605-p1	s00605	1	evaluation	knows	False	True	0.999999999945485	False	False	26.420894622802734	23.632545471191406
s00605-p1	s00605	1	evaluation	believes	False	True	0.9999999999449578	False	False	26.684144973754883	23.622920989990234
s00605-p1	s00605	1	evaluation	true	False	True	0.9999999453756457	False	False	17.3192138671875	16.72278594970703
s00605-p1	s00605	1	evaluation	justified	False	True	0.9999999957412091	False	False	22.64154052734375	19.274280548095703
s00605-p1	s00605	1	evaluation	lucky_guessed		False	0.5556415088027252	False	False	0.22349166870117188	2.882242202758789
s00605-p2	s00605	2	evaluation	knows	False	True	0.9999999994756222	False	False	24.174560546875	21.36880874633789
s00605-p2	s00605	2	evaluation	believes	False	True	0.9999999987785134	False	False	21.377323150634766	20.523197174072266
s00605-p2	s00605	2	evaluation	true	False	True	0.9999911723367578	False	False	14.399166107177734	11.637611389160156
s00605-p2	s00605	2	evaluation	justified	False	True	0.9999999989334293	False	False	22.953433990478516	20.658817291259766
s00605-p2	s00605	2	evaluation	lucky_guessed	True	True	0.9996521304369644	True	True	7.963335037231445	8.761402130126953
s00606-p0	s00606	0	coding	knows	False	True	0.9998857944433677	False	False	14.933582305908203	9.077396392822266
s00606-p0	s00606	0	coding	believes	False	True	0.9999999086863354	False	False	20.54833984375	16.208965301513672
s00606-p0	s00606	0	coding	true	False	True	0.9840378599760097	False	False	11.053592681884766	4.1214447021484375
s00606-p0	s00606	0	coding	justified	False	True	0.9999998812053619	False	False	22.050704956054688	15.945869445800781
s00606-p0	s00606	0	coding	lucky_guessed	False	True	0.9909724885862506	False	False	5.439130783081055	4.6984100341796875
s00606-p1	s00606	1	coding	knows	False	True	0.9999999298371249	False	False	21.701736450195312	16.47244644165039
s00606-p1	s00606	1	coding	believes	False	True	0.9999999999815697	False	False	27.234439849853516	24.71702766418457
s00606-p1	s00606	1	coding	true	False	True	0.9999974890908006	False	False	19.106643676757812	12.89486312866211
s00606-p1	s00606	1	coding	justified	False	True	0.9999999994874957	False	False	24.825496673583984	21.391712188720703
s00606-p1	s00606	1	coding	lucky_guessed	False	True	0.9904002272512906	False	False	4.636369705200195	5.905670166015625
s00606-p2	s00606	2	coding	knows	False	True	0.9997126088342937	False	False	12.648147583007812	8.154378890991211
s00606-p2	s00606	2	coding	believes	False	True	0.9999997733835946	False	False	20.040939331054688	15.300006866455078
s00606-p2	s00606	2	coding	true	False	True	0.9998885587994476	False	False	14.553340911865234	9.10190200805664
s00606-p2	s00606	2	coding	justified	False	True	0.9999629618680225	False	False	13.552265167236328	10.20352554321289
s00606-p2	s00606	2	coding	lucky_guessed		False	0.5888715835214345	True	False	0.3593025207519531	0.9841156005859375
s00607-p0	s00607	0	coding	knows	False	True	0.9999962276916292	False	False	16.598499298095703	12.48781967163086
s00607-p0	s00607	0	coding	believes	False	True	0.9999998287535722	False	False	19.076820373535156	15.580162048339844
s00607-p0	s00607	0	coding	true	False	True	0.9994317819286409	False	False	11.157672882080078	7.472436904907227
s00607-p0	s00607	0	coding	justified	False	True	0.9999999559046976	False	False	22.009342193603516	16.936912536621094
s00607-p0	s00607	0	coding	lucky_guessed	True	True	0.8898126700425599	True	True	2.7565994262695312	2.0888290405273438
s00607-p1	s00607	1	coding	knows	False	True	0.9999999983204222	False	False	23.701160430908203	20.204723358154297
s00607-p1	s00607	1	coding	believes	False	True	0.9999999999746241	False	False	27.48304557800293	24.397220611572266
s00607-p1	s00607	1	coding	true	False	True	0.9999999980318525	False	False	21.981067657470703	20.046173095703125
s00607-p1	s00607	1	coding	justified	False	True	0.9999999998854567	False	False	25.547653198242188	22.89006805419922
s00607-p1	s00607	1	coding	lucky_guessed		False	0.7951179813833911	False	False	1.3560562133789062	3.769021987915039
s00607-p2	s00607	2	coding	knows	False	True	0.9999982992816905	False	False	16.975730895996094	13.28445816040039
s00607-p2	s00607	2	coding	believes	False	True	0.9999999707877769	False	False	20.818984985351562	17.348678588867188
s00607-p2	s00607	2	coding	true	False	True	0.9999644941340329	False	False	14.135787963867188	10.245777130126953
s00607-p2	s00607	2	coding	justified	False	True	0.9999998477692689	False	False	18.832382202148438	15.697868347167969
s00607-p2	s00607	2	coding	lucky_guessed	True	True	0.9609987733897605	True	True	3.2043800354003906	3.3702430725097656
s00608-p0	s00608	0	coding	knows	False	True	0.9987191538696789	False	False	11.337047576904297	6.658952713012695
s00608-p0	s00608	0	coding	believes	False	True	0.9998312069590555	False	False	14.112621307373047	8.686668395996094
s00608-p0	s00608	0	coding	true	False	True	0.9995642327989027	False	False	10.642337799072266	7.737966537475586
s00608-p0	s00608	0	coding	justified		False	0.9114808731918898	False	True	4.811241149902344	2.3318519592285156
s00608-p0	s00608	0	coding	lucky_guessed	False	True	0.9999999998518869	False	False	24.501880645751953	22.633045196533203
s00608-p1	s00608	1	coding	knows	False	True	0.9999991969708043	False	False	15.736892700195312	14.034873962402344
s00608-p1	s00608	1	coding	believes	False	True	0.9999999993844986	False	False	22.601482391357422	21.20858383178711
s00608-p1	s00608	1	coding	true	False	True	0.9999999999991649	False	False	29.04844856262207	27.81123161315918
s00608-p1	s00608	1	coding	justified	False	True	0.9999955715034573	False	False	15.645730972290039	12.327445983886719
s00608-p1	s00608	1	coding	lucky_guessed	False	True	0.9999999999948206	False	False	28.254302978515625	25.986328125
s00608-p2	s00608	2	coding	knows	False	True	0.9608210968369306	False	False	5.1592559814453125	3.1996498107910156
s00608-p2	s00608	2	coding	believes	False	True	0.9999570729481522	False	False	13.189239501953125	10.055965423583984
s00608-p2	s00608	2	coding	true	False	True	0.9999974266031311	False	False	12.870281219482422	13.025386810302734
s00608-p2	s00608	2	coding	justified		False	0.5484533845114159	False	False	1.9072303771972656	0.19442367553710938
s00608-p2	s00608	2	coding	lucky_guessed	False	True	0.9999999999945473	False	False	28.288490295410156	25.934894561767578
s00609-p0	s00609	0	coding	knows	False	True	0.9999999998526713	False	False	25.012969970703125	22.638355255126953
s00609-p0	s00609	0	coding	believes	False	True	0.9999999989147471	False	False	22.86563491821289	20.64145278930664
s00609-p0	s00609	0	coding	true	False	True	0.9999999994480091	False	False	22.747638702392578	21.317489624023438
s00609-p0	s00609	0	coding	justified	False	True	0.9999988291503363	False	False	17.341064453125	13.657779693603516
s00609-p0	s00609	0	coding	lucky_guessed	False	True	0.9999999994933468	False	False	22.994503021240234	21.403194427490234
s00609-p1	s00609	1	coding	knows	False	True	0.9999999994778678	False	False	21.40752410888672	21.37310028076172
s00609-p1	s00609	1	coding	believes	False	True	0.9999999994684099	False	False	23.564788818359375	21.355148315429688
s00609-p1	s00609	1	coding	true	False	True	0.9999999999985971	False	False	27.794694900512695	27.29252815246582
s00609-p1	s00609	1	coding	justified	False	True	0.9999999326818517	False	False	18.035364151000977	16.513835906982422
s00609-p1	s00609	1	coding	lucky_guessed	False	True	0.9999999999860264	False	False	27.34035873413086	24.993854522705078
s00609-p2	s00609	2	coding	knows	False	True	0.9999999972657148	False	False	21.29100799560547	19.717395782470703
s00609-p2	s00609	2	coding	believes	False	True	0.9999999982352524	False	False	21.13471221923828	20.155258178710938
s00609-p2	s00609	2	coding	true	False	True	0.9999999995912081	False	False	22.368846893310547	21.617815017700195
s00609-p2	s00609	2	coding	justified	False	True	0.9999998546079253	False	False	16.492446899414062	15.743831634521484
s00609-p2	s00609	2	coding	lucky_guessed	False	True	0.9999999999982471	False	False	28.794193267822266	27.069744110107422
s00610-p0	s00610	0	tune	knows	False	True	0.9999999999984268	False	False	30.573379516601562	27.177902221679688
s00610-p0	s00610	0	tune	believes	False	True	0.9999999999783286	False	False	28.27010726928711	24.55502700805664
s00610-p0	s00610	0	tune	true	False	True	0.9999999993206744	False	False	22.7103271484375	21.109920501708984
s00610-p0	s00610	0	tune	justified	False	True	0.9999999999625442	False	False	26.98728370666504	24.00786018371582
s00610-p0	s00610	0	tune	lucky_guessed	False	True	0.8852328944157338	False	False	2.0429458618164062	3.7097015380859375
s00610-p1	s00610	1	tune	knows	False	True	0.9999999999967927	False	False	29.12590789794922	26.465579986572266
s00610-p1	s00610	1	tune	believes	False	True	0.9999999999896854	False	False	28.211950302124023	25.29745864868164
s00610-p1	s00610	1	tune	true	False	True	0.9999999998839769	False	False	22.87723159790039	22.93461799621582
s00610-p1	s00610	1	tune	justified	False	True	0.9999999997688336	False	False	24.631038665771484	22.187883377075195
